"","R'S ID-SERIAL #","SAMPLING WEIGHT","year","Sex","Race","High_school_grades","College_aspirations","Parents_education","Social_Trust","Social_Responsibility","Religiosity","Cigarettes_Lifetime","Cigarettes_30Day","Alcohol_Lifetime","Alcohol_30Day","Binge_Drinking","Marijuana_Lifetime","Marijuana_30Day","Other_illicit_drugs_Lifetime","Other_illicit_drugs_30Day","Hallucinogens_Lifetime","Hallucinogens_30Day","Cocaine_Lifetime","Cocaine_30Day","Amphetamines_Lifetime","Amphetamines_30Day","Barbiturates_Lifetime","Barbiturates_30Day","Tranquilizers_Lifetime","Tranquilizers_30Day","Narcotics_Lifetime","Narcotics_30Day"
"1155",12199,0.9867,2009,"Female","White",6,"4-year college plans","6",1.66666666666667,2.33333333333333,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1156",12200,1.6933,2009,"Male","Other/missing",4,"No college plans","5",1.66666666666667,3,0.414827644311047,1,1,7,7,6,4,1,"Yes","No",2,1,1,1,6,1,3,1,1,1,1,1
"1157",12201,0.5699,2009,"Male","White",9,"4-year college plans","4",1,2.33333333333333,-1.37583954183271,2,1,2,2,1,3,2,"Yes","Yes",1,1,1,1,2,2,1,1,1,1,6,4
"1158",12202,1.2719,2009,"Female","Hispanic",6,"4-year college plans","3",2.33333333333333,3.66666666666667,-0.0317343200632884,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1159",12203,0.4494,2009,"Male","Other/missing",6,"4-year college plans","4",1,4,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1160",12205,1.061,2009,"Male","White",9,"4-year college plans","6",1,3,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1161",12206,0.9519,2009,"Male","White",8,"4-year college plans","4",1.33333333333333,1.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1162",12207,0.4438,2009,"Male","White",7,"4-year college plans","4",1.33333333333333,2.5,-0.92780446790957,1,1,6,2,3,2,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,4,1
"1163",12208,1.4278,2009,"Male","White",8,"4-year college plans","5",1.66666666666667,1.33333333333333,1.30795157305972,4,2,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1164",12209,0.1532,2009,"Male","White",7,"4-year college plans","6",3,3,-0.481242503535234,1,1,5,2,1,6,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1165",12211,0.6268,2009,"Female","White",8,"4-year college plans","4",1.66666666666667,2.66666666666667,-0.481242503535234,4,2,7,4,3,7,5,"Yes","No",1,1,1,1,1,1,1,1,5,1,1,1
"1166",12212,0.321,2009,"Male","White",8,"4-year college plans","6",1.33333333333333,2.33333333333333,0.861389608685382,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1167",12213,2.2333,2009,"Female","White",7,"4-year college plans","6",2,4,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1168",12214,0.8557,2009,"Female","Other/missing",4,"4-year college plans","5",2,3,-0.0332074296120937,2,1,4,1,1,6,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1169",12215,0.5735,2009,"Female","Black",5,"4-year college plans","5",1,3.33333333333333,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1170",12216,0.4159,2009,"Male","White",7,"4-year college plans","5",1.66666666666667,2.33333333333333,-0.481242503535234,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1171",12217,0.6176,2009,"Female","Hispanic",4,"4-year college plans","2",1.66666666666667,3.33333333333333,-0.0346805391608991,3,2,6,2,2,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1172",12222,1.4015,2009,"Male","White",8,"4-year college plans","4",1,2.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1173",12226,0.8657,2009,"Male","Other/missing",9,"4-year college plans","5",2.66666666666667,1.66666666666667,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1174",12227,0.5588,2009,"Female","Hispanic",3,"4-year college plans","4",1.33333333333333,1,1.30795157305972,1,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1175",12228,0.5692,2009,"Female","White",9,"4-year college plans","4",2,1.66666666666667,-1.37583954183271,1,1,3,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1176",12231,0.7976,2009,"Male","Black",9,"4-year college plans","6",2.33333333333333,2.66666666666667,0.859916499136577,1,1,1,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1177",12232,0.5194,2009,"Male","Other/missing",9,"4-year college plans","6",1.33333333333333,4,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1178",12233,0.8972,2009,"Male","White",4,"4-year college plans","4",1,1.66666666666667,-1.37583954183271,2,1,7,4,4,7,7,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1179",12234,0.3308,2009,"Male","White",8,"4-year college plans","5",1.66666666666667,2.33333333333333,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1180",12238,1.2125,2009,"Male","White",6,"2-year college plans","3",2,2,-0.929277577458375,2,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1181",12240,0.8845,2009,"Male","White",9,"4-year college plans","6",2.33333333333333,3,-0.0346805391608991,2,1,7,4,2,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1182",12242,1.3375,2009,"Male","Hispanic",7,"4-year college plans","5",1.33333333333333,3,-0.481242503535234,2,1,6,2,1,7,4,"Yes","Yes",1,1,2,1,1,1,1,1,2,1,3,2
"1183",12244,2.9096,2009,"Male","White",8,"4-year college plans","5",1.33333333333333,1.33333333333333,-1.37583954183271,3,4,6,4,3,7,5,"Yes","No",2,1,1,1,1,1,1,1,1,1,1,1
"1184",12245,2.5229,2009,"Female","White",5,"4-year college plans","4",1.66666666666667,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1185",12246,0.468,2009,"Female","Other/missing",7,"4-year college plans","5",1.66666666666667,3.33333333333333,0.414827644311047,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1186",12248,3.459,2009,"Male","White",8,"4-year college plans","5",1.33333333333333,2.33333333333333,0.414827644311047,3,2,6,3,1,6,4,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"1187",12249,1.4195,2009,"Male","Hispanic",8,"4-year college plans","4",1.66666666666667,3.33333333333333,0.859916499136577,1,1,6,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1188",12250,0.7544,2009,"Female","White",6,"4-year college plans","5",2.33333333333333,2.66666666666667,-0.48271561308404,3,2,7,3,2,5,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1189",12253,0.5939,2009,"Female","White",9,"4-year college plans","5",2.66666666666667,3,0.861389608685382,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1190",12254,1.4971,2009,"Male","White",9,"4-year college plans","5",1.66666666666667,3.33333333333333,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1191",12255,0.8649,2009,"Female","White",9,"4-year college plans","6",2.33333333333333,3.33333333333333,0.859916499136577,3,2,3,1,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1192",12256,0.8557,2009,"Female","Other/missing",9,"4-year college plans","5",2.33333333333333,3.66666666666667,0.411881425213436,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1193",12258,2.3484,2009,"Female","White",8,"4-year college plans","5",2.33333333333333,2.66666666666667,-0.481242503535234,1,1,6,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1194",12259,1.1848,2009,"Male","White",7,"4-year college plans","6",3,3,0.411881425213436,5,3,5,4,1,1,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"1195",12260,0.9336,2009,"Male","White",6,"4-year college plans","4",3,2.33333333333333,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1196",12261,0.4996,2009,"Male","Hispanic",3,"4-year college plans","5",1,4,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1197",12262,1.747,2009,"Male","White",5,"4-year college plans","3",1.66666666666667,3,-0.0361536487097045,2,1,7,3,3,4,2,"Yes","Yes",2,2,1,1,1,1,3,2,1,1,1,1
"1198",12264,1.1159,2009,"Male","White",9,"4-year college plans","6",2,1.66666666666667,-0.0332074296120937,3,2,7,3,4,3,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1199",12265,0.9199,2009,"Female","White",4,"4-year college plans","5",1.66666666666667,1.66666666666667,-0.481242503535234,1,1,6,1,1,2,1,"Yes","No",1,1,1,1,1,1,1,1,2,1,1,1
"1200",12266,0.6482,2009,"Female","White",9,"4-year college plans","6",1.33333333333333,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1201",12268,0.4751,2009,"Female","White",8,"No college plans","4",1.66666666666667,2.33333333333333,-0.481242503535234,2,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1202",12270,0.4272,2009,"Female","Hispanic",6,"4-year college plans","3",1,1,0.861389608685382,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1203",12271,0.5059,2009,"Male","White",9,"4-year college plans","4",2.33333333333333,3,0.861389608685382,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1204",12272,0.9735,2009,"Female","White",9,"4-year college plans","6",2.66666666666667,3,-0.92780446790957,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1205",12275,0.908,2009,"Female","Black",7,"4-year college plans","4",1.33333333333333,4,0.861389608685382,1,1,2,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1206",12276,0.4366,2009,"Female","Hispanic",6,"4-year college plans","4",1.33333333333333,3,0.861389608685382,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1207",12279,0.5163,2009,"Male","Other/missing",5,"4-year college plans","3",1.66666666666667,2,-0.481242503535234,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1208",12281,0.4713,2009,"Female","Hispanic",7,"4-year college plans","3",2,4,1.30795157305972,2,1,2,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1209",12283,1.0467,2009,"Female","White",5,"4-year college plans","5",1.33333333333333,2.33333333333333,0.861389608685382,3,1,7,3,3,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1210",12284,0.8736,2009,"Male","White",9,"4-year college plans","5",1.66666666666667,1.66666666666667,-0.929277577458375,1,1,2,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1211",12285,0.1584,2009,"Male","White",7,"4-year college plans","5",2.33333333333333,3,-1.37583954183271,1,1,4,2,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1212",12286,0.4007,2009,"Female","Hispanic",7,"4-year college plans","6",1.66666666666667,2,0.859916499136577,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1213",12289,1.2521,2009,"Male","Hispanic",9,"4-year college plans","6",2.66666666666667,3.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1214",12290,1.6175,2009,"Female","White",8,"4-year college plans","6",2.66666666666667,4,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1215",12291,1.1653,2009,"Female","White",3,"4-year college plans","6",2.33333333333333,1.33333333333333,-0.92780446790957,2,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1216",12293,0.5752,2009,"Male","White",7,"4-year college plans","3",3,3,-0.92780446790957,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1217",12294,0.5685,2009,"Male","White",5,"4-year college plans","6",2,1.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1218",12295,1.771,2009,"Male","White",9,"4-year college plans","6",1.33333333333333,2.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1219",12296,1.025,2009,"Female","Other/missing",5,"4-year college plans","4",2,2.33333333333333,-0.0332074296120937,2,1,6,3,1,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1220",12298,0.8571,2009,"Female","White",6,"4-year college plans","4",3,3.66666666666667,-0.929277577458375,1,1,7,1,1,5,1,"Yes","No",1,1,1,1,1,1,5,1,5,1,1,1
"1221",12300,0.3162,2009,"Male","Hispanic",4,"4-year college plans","2",1.66666666666667,3.33333333333333,-0.481242503535234,3,1,7,4,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1222",12303,1.4824,2009,"Male","White",9,"4-year college plans","6",2.66666666666667,3.33333333333333,1.30795157305972,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1223",12309,1.8121,2009,"Male","White",5,"4-year college plans","5",1.66666666666667,3,-0.481242503535234,2,1,7,7,3,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1224",12310,1.2663,2009,"Female","Hispanic",6,"4-year college plans","3",2,3.66666666666667,-0.0346805391608991,2,1,4,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1225",12311,0.7972,2009,"Female","White",9,"4-year college plans","5",2,3,0.413354534762241,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1226",12312,2.2153,2009,"Male","White",8,"4-year college plans","5",3,2.66666666666667,1.30795157305972,2,1,4,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1227",12314,0.8125,2009,"Male","Hispanic",6,"4-year college plans","4",1,2.66666666666667,-0.479769393986429,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1228",12315,0.7576,2009,"Male","White",8,"4-year college plans","5",2.33333333333333,2.66666666666667,-0.0332074296120937,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1229",12318,0.4566,2009,"Female","White",9,"4-year college plans","3",1.5,2.66666666666667,-1.37583954183271,1,1,4,1,1,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1230",12319,0.7204,2009,"Male","White",5,"4-year college plans","5",1,2.66666666666667,0.414827644311047,3,1,5,1,1,5,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1231",12320,0.8572,2009,"Male","White",9,"4-year college plans","6",1.66666666666667,2.66666666666667,-0.481242503535234,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1232",12322,0.5688,2009,"Female","White",5,"No college plans","4",1.66666666666667,2,-0.481242503535234,2,1,7,3,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1233",12324,1.0633,2009,"Female","White",8,"2-year college plans","5",1,2,-0.481242503535234,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1234",12326,0.5501,2009,"Male","White",8,"4-year college plans","5",2,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1235",12328,0.8424,2009,"Female","Other/missing",9,"4-year college plans","6",1,3.33333333333333,-1.37583954183271,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1236",12329,1.7073,2009,"Male","White",8,"4-year college plans","3",1.33333333333333,2.66666666666667,-0.0361536487097045,2,1,7,3,1,7,7,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1237",12330,0.6236,2009,"Male","White",9,"4-year college plans","5",1,2.66666666666667,0.859916499136577,1,1,7,4,3,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1238",12331,0.6463,2009,"Female","White",9,"4-year college plans","5",1,2.66666666666667,0.413354534762241,3,1,6,4,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1239",12333,0.9008,2009,"Male","White",9,"4-year college plans","4",2.66666666666667,3.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1240",12335,0.4702,2009,"Male","Hispanic",3,"4-year college plans","5",3,2.5,0.859916499136577,1,1,4,3,1,2,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,3,1
"1241",12337,0.9384,2009,"Male","White",8,"4-year college plans","5",1.66666666666667,2.66666666666667,0.414827644311047,1,1,7,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1242",12338,0.5638,2009,"Female","Black",9,"4-year college plans","4",2.33333333333333,2.66666666666667,1.30795157305972,1,1,4,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1243",12339,1.5628,2009,"Female","Black",7,"4-year college plans","5",2.33333333333333,3,0.861389608685382,1,1,5,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1244",12343,0.9801,2009,"Male","White",7,"No college plans","5",2.33333333333333,4,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1245",12344,1.258,2009,"Female","White",7,"4-year college plans","3",2,3,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1246",12347,0.5478,2009,"Female","White",7,"4-year college plans","6",1.66666666666667,2.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1247",12348,1.506,2009,"Male","Hispanic",7,"4-year college plans","5",1,2.66666666666667,-0.479769393986429,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1248",12353,0.586,2009,"Female","Other/missing",9,"4-year college plans","5",1,2.66666666666667,-1.37583954183271,2,1,5,2,2,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1249",12354,1.0351,2009,"Female","Black",7,"4-year college plans","3",2.33333333333333,3.33333333333333,0.411881425213436,1,1,6,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1250",12355,1.2674,2009,"Male","White",6,"4-year college plans","3",2.66666666666667,4,0.411881425213436,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1251",12356,2.1463,2009,"Male","White",9,"4-year college plans","5",1.33333333333333,3,0.859916499136577,1,1,7,3,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1252",12357,0.5574,2009,"Male","White",9,"4-year college plans","5",2.33333333333333,4,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1253",12358,1.5185,2009,"Female","White",6,"4-year college plans","4",1.33333333333333,2.33333333333333,0.859916499136577,2,1,5,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1254",12361,1.1401,2009,"Male","White",7,"4-year college plans","5",3,2.33333333333333,-0.929277577458375,3,2,7,3,4,7,3,"Yes","No",2,1,1,1,1,1,1,1,1,1,1,1
"1255",12362,1.6812,2009,"Male","White",8,"4-year college plans","4",1.66666666666667,1.33333333333333,-0.0332074296120937,3,2,6,3,3,5,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1256",12363,0.8495,2009,"Male","White",9,"4-year college plans","6",1,2,-0.929277577458375,1,1,3,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1257",12366,1.1223,2009,"Female","White",7,"4-year college plans","3",1.33333333333333,1.33333333333333,-0.481242503535234,2,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1258",12367,0.8597,2009,"Male","Other/missing",8,"4-year college plans","6",3,4,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1259",12368,2.158,2009,"Male","White",8,"4-year college plans","4",1.66666666666667,2.66666666666667,-0.929277577458375,1,1,4,1,1,4,1,"Yes","No",3,1,1,1,1,1,1,1,1,1,1,1
"1260",12371,0.5091,2009,"Male","White",8,"4-year college plans","6",2,3.66666666666667,-0.929277577458375,1,1,4,2,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1261",12372,1.2348,2009,"Male","Hispanic",6,"4-year college plans","2",2.33333333333333,3.33333333333333,1.30795157305972,5,2,5,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1262",12373,1.0768,2009,"Male","White",6,"4-year college plans","5",2.33333333333333,4,1.30795157305972,4,1,7,1,1,7,1,"Yes","No",2,1,6,1,1,1,2,1,6,1,7,1
"1263",12374,1.5916,2009,"Male","White",9,"4-year college plans","5",2.66666666666667,2.33333333333333,0.861389608685382,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1264",12375,0.5566,2009,"Male","White",7,"4-year college plans","4",1.66666666666667,2.33333333333333,-0.0361536487097045,2,1,7,2,1,7,4,"Yes","No",1,1,1,1,1,1,1,1,2,1,2,1
"1265",12377,1.6253,2009,"Male","Hispanic",8,"4-year college plans","1",1.66666666666667,2.66666666666667,-0.481242503535234,3,2,7,5,5,6,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1266",12378,0.5199,2009,"Female","White",8,"4-year college plans","6",1,4,1.30795157305972,3,2,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1267",12379,0.5298,2009,"Female","Black",9,"No college plans","6",1.33333333333333,3.66666666666667,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1268",12381,0.4921,2009,"Male","White",8,"4-year college plans","4",2.33333333333333,3.33333333333333,0.861389608685382,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1269",12383,1.41,2009,"Female","White",8,"4-year college plans","3",1,3,1.30795157305972,5,4,4,1,1,7,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1270",12384,0.8101,2009,"Female","Hispanic",7,"4-year college plans","4",1,2.33333333333333,1.30795157305972,1,1,6,4,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1271",12389,0.5143,2009,"Female","White",8,"No college plans","6",2.33333333333333,3.66666666666667,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1272",12391,0.9754,2009,"Male","White",6,"2-year college plans","5",2.33333333333333,4,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1273",10018,2.6711,2010,"Male","White",5,"4-year college plans","4",1,3,-0.929277577458375,5,4,7,3,4,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1274",10024,0.3981,2010,"Female","Other/missing",9,"4-year college plans","5",2,2.66666666666667,0.411881425213436,1,1,3,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1275",10025,0.9308,2010,"Male","White",8,"4-year college plans","6",2,4,0.413354534762241,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1276",10026,1.0478,2010,"Male","White",4,"4-year college plans","5",2,1.66666666666667,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1277",10036,1.0058,2010,"Male","Black",7,"4-year college plans","6",2.66666666666667,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1278",10044,0.4114,2010,"Male","Black",6,"No college plans","2",1.33333333333333,1.66666666666667,-0.929277577458375,2,1,1,1,1,1,1,"Yes","No",1,1,1,1,1,1,3,1,1,1,1,1
"1279",10045,1.9829,2010,"Female","Other/missing",5,"4-year college plans","6",1.33333333333333,2.66666666666667,-0.481242503535234,2,1,7,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1280",10050,0.5222,2010,"Male","White",5,"4-year college plans","5",1.66666666666667,3.33333333333333,-1.37583954183271,4,1,7,7,4,7,7,"Yes","Yes",7,7,1,1,1,1,1,1,2,1,1,1
"1281",10052,0.6571,2010,"Female","Hispanic",3,"2-year college plans","1",1.66666666666667,2,-0.481242503535234,2,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1282",10053,0.5307,2010,"Male","White",9,"No college plans","4",1.66666666666667,1,-1.37583954183271,2,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1283",10054,0.8511,2010,"Male","White",6,"4-year college plans","5",2,2.66666666666667,-0.481242503535234,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1284",10055,0.4177,2010,"Female","Black",6,"4-year college plans","4",1.33333333333333,2.33333333333333,0.861389608685382,2,1,4,1,1,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1285",10060,0.8202,2010,"Male","Other/missing",9,"4-year college plans","5",2.33333333333333,3.33333333333333,-0.0332074296120937,1,1,3,1,1,3,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1286",10066,0.6075,2010,"Female","Black",8,"4-year college plans","6",2.33333333333333,3,0.414827644311047,1,1,5,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1287",10069,0.6677,2010,"Male","White",7,"4-year college plans","6",2.33333333333333,2.33333333333333,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1288",10071,1.2561,2010,"Female","White",6,"4-year college plans","3",1,1.66666666666667,-1.37583954183271,5,3,6,3,1,5,2,"Yes","No",1,1,1,1,2,1,1,1,1,1,1,1
"1289",10075,0.5381,2010,"Male","Other/missing",4,"4-year college plans","5",2,1.33333333333333,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1290",10080,0.92,2010,"Female","White",5,"4-year college plans","4",1.66666666666667,2.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1291",10085,0.4228,2010,"Male","Other/missing",8,"4-year college plans","5",2,2,-1.37583954183271,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1292",10086,0.5732,2010,"Male","Black",7,"4-year college plans","6",1.33333333333333,2.66666666666667,-1.37583954183271,2,1,7,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"1293",10090,1.0516,2010,"Female","White",1,"4-year college plans","3",2,2.66666666666667,1.30795157305972,3,4,4,4,4,5,5,"Yes","Yes",4,4,5,5,4,4,4,4,4,4,4,4
"1294",10093,0.9949,2010,"Female","White",8,"4-year college plans","6",1.33333333333333,1.66666666666667,-0.929277577458375,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
